#TYPE System.Management.Automation.PSCustomObject
"Name","LocalPackage"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\B3C0B4EB6F420AB43BEF04665E6A4DA8","@{LocalPackage=C:\Windows\Installer\811cf64.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\B417819EB11AC8C46B9D60E081C15799","@{LocalPackage=C:\Windows\Installer\908676f9.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\B4530F1D36F9F3241AE7680E3A1430C2","@{LocalPackage=C:\Windows\Installer\41b6729b.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\B458A8009379A76469A41665312CB455","@{LocalPackage=C:\Windows\Installer\811cf59.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\B55887F01812ECF428DDDE46E9894590","@{LocalPackage=C:\Windows\Installer\811cef3.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\B561915E26C213A459B3EA339DDAA714","@{LocalPackage=C:\Windows\Installer\811c473.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\B62951924C9AF8E49A1E45296AFE253F","@{LocalPackage=C:\Windows\Installer\469b291b.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\B66A7E09D327097428A4E6E4CEC0C2AB","@{LocalPackage=C:\Windows\Installer\811cee0.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\B73B420C060961A4FAC8DD5055C3D483","@{LocalPackage=C:\Windows\Installer\8b00993b.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\B77DE7FD14CDAEC438F0138A999866EC","@{LocalPackage=C:\Windows\Installer\811cfa9.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\B8466FDF26FB7CC4493D9044CA4D0AD7","@{LocalPackage=C:\Windows\Installer\88746ac.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\B85EB55E1CDCE344CAE9B525FBD46DB7","@{LocalPackage=C:\Windows\Installer\811d1cc.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\B8B6CBE710DEBDB4E9239DBD4D6138C2","@{LocalPackage=C:\Windows\Installer\811c8d6.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\B8D02120C0224414280EB5D1E3EB46DE","@{LocalPackage=C:\Windows\Installer\811d20a.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\B8D4A71D2D9223440AE88FF969F5AD06","@{LocalPackage=C:\Windows\Installer\b9747eba.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\B8E4448FCDE53F343814929096850DAF","@{LocalPackage=C:\Windows\Installer\2ec039c6.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\B94B311291A7295468E3DC144297A2EA","@{LocalPackage=C:\Windows\Installer\8874b01.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\B9881295FDAB5AF4A866387C110055E9","@{LocalPackage=C:\Windows\Installer\c2ea442.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\B9CBCFA090D739A4CB9E83056D86FBAD","@{LocalPackage=C:\Windows\Installer\58e7cfff.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\BA88CFE3FA43E1A4E9E2815E8110F4C3","@{LocalPackage=C:\Windows\Installer\6cce2025.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\BADEFC096F04A38449942DB2741B7C82","@{LocalPackage=C:\Windows\Installer\8b0099c1.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\BB0B005321BFA2F49B0A1ECC8B9A6A19","@{LocalPackage=C:\Windows\Installer\6cce202b.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\BB710290F5915994387D032B350CC66D","@{LocalPackage=C:\Windows\Installer\955ab4ea.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\BC2A10CA457207F46954055F61CCF230","@{LocalPackage=C:\Windows\Installer\2f91fcd0.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\BC511F051547C734CAE5F0B3BABFE16E","@{LocalPackage=C:\Windows\Installer\5b4d548.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\BD651F0FEEFD447459634DB7D85C47B9","@{LocalPackage=C:\Windows\Installer\811ca14.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\BD9EB8AA1A1EE7B46AEAF2502C5B5CED","@{LocalPackage=C:\Windows\Installer\238712c6.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\BDA1B234120FE6D45ACDCE7E06B035CF","@{LocalPackage=C:\Windows\Installer\af408206.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\BDAEA7EB5E207B04AB95E92E4F0CC31A","@{LocalPackage=C:\Windows\Installer\811ca1a.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\BDB111BFE513B9D43A73AA7A4E2B5017","@{LocalPackage=C:\Windows\Installer\8874a05.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\BEBE77134BA0BCF44AFBF4ECF17D1B93","@{LocalPackage=C:\Windows\Installer\8874a58.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\BF384FF0A380FB14AA7CC9613C2770EE","@{LocalPackage=C:\Windows\Installer\8874b56.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\C057DB955601BCF43A3AC1DEF3AC01DD","@{LocalPackage=C:\Windows\Installer\41b672a1.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\C0B3D8A22B122194B886010634D62B72","@{LocalPackage=C:\Windows\Installer\58e7cf2b.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\C0E1D2E3ADAE0FE419F04D1893A7350F","@{LocalPackage=C:\Windows\Installer\c2ea6a7.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\C0E9153CE5B6D00469DB89DFD9499223","@{LocalPackage=C:\Windows\Installer\2a265a9c.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\C11F2815E2D8C2E43BA6B5A45CEA27C3","@{LocalPackage=C:\Windows\Installer\811c4bb.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\C1A8EB03CB40DCC449E21AF0F33AE334","@{LocalPackage=C:\Windows\Installer\619e460.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\C2907E868AB17BC44B231E9673EB0280","@{LocalPackage=C:\Windows\Installer\2f91fc7f.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\C30C1740365B44F4389ED4A92F341E3D","@{LocalPackage=C:\Windows\Installer\811c43a.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\C3378A506A019584CA1E59FB2D1D7495","@{LocalPackage=C:\Windows\Installer\c2ea4ba.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\C444021657BEF2540AAEA1ADCDB4B4F3","@{LocalPackage=C:\Windows\Installer\811c4f4.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\C4C36F8B2FB4AE74C800BB384C0DAF62","@{LocalPackage=C:\Windows\Installer\811c861.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\C574D00287AA27249BF64304BE1996FA","@{LocalPackage=C:\Windows\Installer\811c60a.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\C62297669F81CCF4AA78FE99C6CDCB62","@{LocalPackage=C:\Windows\Installer\6cd6137f.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\C65AC45825A0C304CAE08E75C1577337","@{LocalPackage=C:\Windows\Installer\33eb6738.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\C6A5D7C1E5698E44BBAFE67157482D48","@{LocalPackage=C:\Windows\Installer\af40819f.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\C6C479EEFE64ED54CB135733AC53AAAF","@{LocalPackage=C:\Windows\Installer\904c1e06.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\C6FDE0146EB0EA5479271E19A7CC6CCC","@{LocalPackage=C:\Windows\Installer\8874a72.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\C7577B0C975093343BBDFB98A4A4FFCC","@{LocalPackage=C:\Windows\Installer\58e7d058.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\C762175DE2D72A54B9F8294F27122C0E","@{LocalPackage=C:\Windows\Installer\811d06c.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\C7BC6BB93E0837F4A8283E8DA87312EB","@{LocalPackage=C:\Windows\Installer\811cccb.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\C7DFCDE454A07E44AA40B612B58F2AB8","@{LocalPackage=C:\Windows\Installer\58e7cdfe.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\C7E6B6BB65CC2004FB1BF69FAA5E2EE8","@{LocalPackage=C:\Windows\Installer\58e7d00b.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\C8073AFD738C3C2458FA143EC91D0E9E","@{LocalPackage=C:\Windows\Installer\811d217.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\C867CFE96A12FF74BA51DA13C79DA26D","@{LocalPackage=C:\Windows\Installer\904c1e10.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\C914046BA6B9D5647B339314B7668A7B","@{LocalPackage=C:\Windows\Installer\8874aa4.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\C923CF8BED401554386A6F4B6E1859C5","@{LocalPackage=C:\Windows\Installer\238712ba.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\C95DF061E30785D41B1BB20BC53B6BB7","@{LocalPackage=C:\Windows\Installer\811c6b4.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\C984A4E074AE8844ABC479DF93536EE7","@{LocalPackage=C:\Windows\Installer\811c549.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\C9B33D1E4805B5547BCD232400487D95","@{LocalPackage=C:\Windows\Installer\58e7cdec.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\C9CBB8DB6BAC40F4F92460D36A4116ED","@{LocalPackage=C:\Windows\Installer\6f90bcd4.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\CA9A5686BDB627842BE71DB6CC3A64E8","@{LocalPackage=C:\Windows\Installer\8fad9538.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\CAFF638B5704EA640A57A967D19B2F37","@{LocalPackage=C:\Windows\Installer\8874616.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\CB04A7367F0C31B4EB463590B0569050","@{LocalPackage=C:\Windows\Installer\904c1e93.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\CB85DC9141307B4448D7E1F1F29659E2","@{LocalPackage=C:\Windows\Installer\41b6731b.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\CBAF803487C1B284687319F2604E6959","@{LocalPackage=C:\Windows\Installer\2ec039d2.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\CBE52E36AB997E540A6D6FD9A255FFDD","@{LocalPackage=C:\Windows\Installer\8591637.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\CC0FB28105754F04CA089447DB1600DC","@{LocalPackage=C:\Windows\Installer\8b0099b5.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\CC2D6C05323223B43939B1CCB40C667C","@{LocalPackage=C:\Windows\Installer\2f91fc42.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\CC50DC7A58ACC82419DF479A801D621E","@{LocalPackage=C:\Windows\Installer\811c991.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\CC7F460E1B5095E469FED19EFC2BBC7E","@{LocalPackage=C:\Windows\Installer\8fad9749.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\CCE724074C2DD8D4281A3E0A8F276229","@{LocalPackage=C:\Windows\Installer\811c9db.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\CD6BCCFA12DB2DD40AC0D84530E8B26F","@{LocalPackage=C:\Windows\Installer\2ec039a1.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\CD7FB1C2D41F8B64DB33D3135667B409","@{LocalPackage=C:\Windows\Installer\8fdfa668.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\CD85369E48DB12C41987BFAC87FA5E34","@{LocalPackage=C:\Windows\Installer\8ca399d6.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\CE1EE0138A2BAAA41ACD257A80B8BF92","@{LocalPackage=C:\Windows\Installer\8ca39951.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\CE3A466AFB7DDEF408B8A4C647A937C1","@{LocalPackage=C:\Windows\Installer\811d0a2.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\CF3860A60E348AA4F97C0FA47378CA5B","@{LocalPackage=C:\Windows\Installer\c2ea608.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\CF492C1A0180CD54198938D51EEF8EBE","@{LocalPackage=C:\Windows\Installer\811c655.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\CFCD12BD1AD792042AF02984D2311699","@{LocalPackage=C:\Windows\Installer\811cf6a.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\D00D113EF0F8F0B409998C385D45C9F2","@{LocalPackage=C:\Windows\Installer\811c8fb.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\D0336DC9A40C5ED4C872AE0E77C1DBAD","@{LocalPackage=C:\Windows\Installer\8fad9761.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\D0BD66B4DC2B77146A8F02A9FF7A95D0","@{LocalPackage=C:\Windows\Installer\8b0099f0.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\D0D1CAEF8097B7540A00DEE3C6BC7D8A","@{LocalPackage=C:\Windows\Installer\811c6c6.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\D1573DAA6D002C547A80C9D447740B9E","@{LocalPackage=C:\Windows\Installer\811c675.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\D199F996536044A47967EA2EC00678CD","@{LocalPackage=C:\Windows\Installer\6cce2031.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\D1C20829BB9B7294C98DE82D04C7D352","@{LocalPackage=C:\Windows\Installer\811c4c1.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\D316D6CF9D7A58C4CA362D4CFA6C6964","@{LocalPackage=C:\Windows\Installer\8fad94dc.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\D3252E4AF3AFD6F459723F658AFF0B04","@{LocalPackage=C:\Windows\Installer\41b672de.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\D3419F280CB30534CBC92C8FA9FF41D4","@{LocalPackage=c:\Windows\Installer\811c8c8.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\D4F30AE8D4570D2489B0D5083336CE99","@{LocalPackage=C:\Windows\Installer\8874ac6.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\D571A9877F69EA94D83F81B85C54BEE3","@{LocalPackage=C:\Windows\Installer\908676f3.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\D5FE3C5D66E701946A45850DDD4BF87B","@{LocalPackage=C:\Windows\Installer\811c8a8.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\D605F4E21C3D6004CA4E49C93D809523","@{LocalPackage=C:\Windows\Installer\8fc779b5.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\D6317CDC1B6FDDC44B6BFB50AA141C62","@{LocalPackage=C:\Windows\Installer\904c1dc0.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\D653C9958A1009044AD2F89AC95327EE","@{LocalPackage=C:\Windows\Installer\811cef9.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\D66DE477097BA914785663AF838C19C7","@{LocalPackage=C:\Windows\Installer\af408124.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\D6CCBE115D459E549BF6D1FF831076C7","@{LocalPackage=C:\Windows\Installer\41b672d0.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\D6F17F691F0F939458260C62DEB1AB72","@{LocalPackage=C:\Windows\Installer\469b2817.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\D70E7A13B79332E45B3F924FD31F9F65","@{LocalPackage=C:\Windows\Installer\c2ea5de.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\D71B992BD478DD3448AA14B49D7C0012","@{LocalPackage=C:\Windows\Installer\811c9aa.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\D7CD935C3BF3BCC4B8BF92B4435B6ED8","@{LocalPackage=C:\Windows\Installer\811c522.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\D7F64932C48E92B46ABB6BA8C5C8EF5D","@{LocalPackage=C:\Windows\Installer\8fad956f.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\D88743B74750D1F4989309033BA8BD1C","@{LocalPackage=C:\Windows\Installer\811ca02.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\D8B37BD01C74791429B72E7D4BC1D221","@{LocalPackage=C:\Windows\Installer\8fad96ea.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\D8CBE413C10980A4EAB9091C55B116D2","@{LocalPackage=C:\Windows\Installer\811d0c2.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\D8CD5D9E324B68943AFB156A17BB10D8","@{LocalPackage=C:\Windows\Installer\8874ab3.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\D9A46F6116568734892FDB02597B5811","@{LocalPackage=C:\Windows\Installer\811c6de.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\D9E9062F319EE5A45BB13EFFB938A8E4","@{LocalPackage=C:\Windows\Installer\6f90bcda.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\DA794B5F3C9284240805C19FAFA0A893","@{LocalPackage=C:\Windows\Installer\f12fab6.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\DBFACF1C740CE7E45870C6E7AA3F5F69","@{LocalPackage=C:\Windows\Installer\b9747eb4.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\DC84B2F5A8F67784EA97DA04434FA315","@{LocalPackage=C:\Windows\Installer\811d1fe.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\DC9B0E04B090E804A9675E65788D59B9","@{LocalPackage=C:\Windows\Installer\41b672e5.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\DCA14A7AAE1C8264CB2DC87AAAD8BD92","@{LocalPackage=C:\Windows\Installer\6cce2001.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\DD2837B4C29C2494FB6EB998B219E5C5","@{LocalPackage=C:\Windows\Installer\88745e7.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\DD616058F187DB047A0A6467FBAD782E","@{LocalPackage=C:\Windows\Installer\8ca399c4.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\DD7DCD57BFEB42641A1650EDBD76472C","@{LocalPackage=C:\Windows\Installer\904c1e83.msp}"
